公金支出情報（平成３０年５月（出納整理期間）分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月07日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,光明学園(自由が丘・烏山)の旅客自動車による運送3月分,"94,500 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月07日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,【永福学園】新宿コースの旅客自動車による運送3月分,"993,600 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月07日,一般会計,教育費,特別支援学校費,管理費,委託料,【大塚ろう（本校）】交通安全指導業務委託　3月分,"51,840 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月07日,一般会計,教育費,特別支援学校費,管理費,委託料,【大塚ろう（城東）】交通安全指導業務委託　3月分,"102,297 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月07日,一般会計,教育費,特別支援学校費,管理費,委託料,【大塚ろう（永福）】交通安全指導業務委託　3月分,"120,614 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月07日,一般会計,教育費,特別支援学校費,管理費,委託料,【王子特支】交通安全指導業務委託　3月分,"43,200 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月07日,一般会計,教育費,特別支援学校費,管理費,委託料,【青鳥特支】交通安全指導業務委託　3月分,"51,840 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月07日,一般会計,教育費,教育管理費,学校保健給食費,委託料,【大崎外31】腸内細菌検査委託（単価契約）1-3月分,"24,235 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月07日,一般会計,教育費,教育管理費,学校保健給食費,委託料,【大崎外31】腸内細菌検査委託（単価契約）1-3月分,"9,180 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月07日,一般会計,教育費,教育管理費,学校保健給食費,委託料,【大崎外31】腸内細菌検査委託（単価契約）1-3月分,"50,306 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月07日,一般会計,教育費,教育管理費,学校保健給食費,役務費,【大山・板橋有徳・北豊島工業】給食配送業務委託3月,"616,032 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月07日,一般会計,教育費,教育管理費,学校保健給食費,役務費,【飛鳥・桐ヶ丘】給食配送業務委託(単価契約)3月,"218,592 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,【世田谷泉外5校】消防用設備等定期点検保守委託,"411,480 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,【戸山外5校】消防用設備等定期点検保守委託,"446,040 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,特別支援学校費,管理費,委託料,都立志村学園　建物清掃委託（３月分）,"42,336 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,【旧芸術】機械警備業務委託　1〜3月分,"239,760 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,【桜修館中等】壁面緑化維持管理委託2月分,"21,600 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,【板橋】機械警備業務委託　1〜3月分,"639,900 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,特別支援学校費,管理費,委託料,【王子第二】機械警備業務委託　1〜3月分,"225,180 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,【田園調布外23校】構内電話交換設備定期点検保守委託,"192,780 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,特別支援学校費,管理費,委託料,【田園調布外23校】構内電話交換設備定期点検保守委託,"27,540 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,【松原外4校】消防用設備等定期点検保守委託,"401,868 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,【大崎外8校】屋上・壁面緑化維持管理,"129,686 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,都立田園調布高等学校　建物清掃委託（３月分）,"930,960 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,都立目黒高等学校　建物清掃委託（３月分）,"365,040 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,都立荻窪高等学校　建物清掃委託（３月分）,"159,192 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,都立豊多摩高等学校　建物清掃委託（３月分）,"486,804 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,平成29年度昇降機設備定期点検保守委託（中部②）,"2,093,364 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,特別支援学校費,管理費,委託料,平成29年度昇降機設備定期点検保守委託（中部②）,"1,349,460 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,特別支援学校費,管理費,委託料,【光明学園】そよ風分教室　清掃委託（１〜３月分）,"405,000 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,役務費,29【稔ヶ丘】物品移設委託,"288,144 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,【北特支】千川コースの旅客自動車による運送3月分,"1,025,568 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,【高島・板橋特支】豊玉コースの旅客自動車による運送3月,"1,237,140 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,【高島・板橋特支】舟渡コースの旅客自動車による運送3月,"1,110,240 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,【高島・板橋特支】長崎コースの旅客自動車による運送3月,"1,277,522 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,高島・板橋特支】光が丘コースの旅客自動車による運送3月,"1,168,182 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,役務費,29【桜修館】一般廃棄物収集運搬（再）3月分,"42,601 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,役務費,神代外3 産業廃棄物収集運搬・処分委託(単価契約)3月分,"51,003 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,神代外3 産業廃棄物収集運搬・処分委託(単価契約)3月分,"81,604 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,役務費,29【農芸】産業廃棄物収集運搬・処分（再）３月分,"9,266 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,29【農芸】産業廃棄物収集運搬・処分（再）３月分,"19,375 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,役務費,狛江 一般廃棄物収集運搬・処分委託（単価契約）3月分,"12,393 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,役務費,神代外1校 般廃棄物収集運搬委託（単価契約）3月分,"40,867 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,役務費,【三鷹】一般廃棄物収集運搬委託（単価契約）3月分,"54,069 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,委託料,【総合芸術外４校】芝生保護管理委託（単価契約）3月,"901,470 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,特別支援学校費,管理費,委託料,【大塚ろう外４校】芝生保護管理委託(単価契約)3月,"457,110 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,特別支援学校費,管理費,委託料,【大塚ろう外４校】芝生保護管理委託(単価契約)3月,"365,472 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,複写サービスに関する契約（中部29）3月分,"259,570 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,小中学校費,中学校管理費,需用費 一般需用費,複写サービスに関する契約（中部29）3月分,"7,035 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月08日,一般会計,教育費,特別支援学校費,管理費,需用費 一般需用費,複写サービスに関する契約（中部29）3月分,"48,356 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月09日,一般会計,教育費,高等学校費,管理費,委託料,【中野工業】機械警備業務委託　1〜3月,"375,943 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月09日,一般会計,教育費,高等学校費,管理費,委託料,【神代】機械警備業務委託　1〜3月分,"486,000 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月09日,一般会計,教育費,特別支援学校費,管理費,委託料,都立北特別支援学校　建物清掃委託（３月分）,"411,368 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月09日,一般会計,教育費,高等学校費,管理費,委託料,【戸山外２校】機械警備業務委託　1〜3月分,"690,120 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月09日,一般会計,教育費,高等学校費,管理費,委託料,【武蔵丘外4校】機械警備業務委託　1〜3月分,"860,002 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月09日,一般会計,教育費,高等学校費,管理費,委託料,【世田谷泉外2校】機械警備業務委託　1〜3月分,"436,428 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月09日,一般会計,教育費,高等学校費,管理費,委託料,都立鷺宮高等学校　建物清掃委託　３月分,"522,720 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月09日,一般会計,教育費,高等学校費,管理費,委託料,都立王子総合高等学校　建物清掃委託　３月分,"386,208 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月10日,一般会計,教育費,高等学校費,管理費,委託料,【大山外4校】空調設備定期点検保守委託,"19,440 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月10日,一般会計,教育費,特別支援学校費,管理費,委託料,【大山外4校】空調設備定期点検保守委託,"129,924 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月10日,一般会計,教育費,高等学校費,管理費,委託料,【大崎外37校】雨水ろ過装置等定期点検保守委託,"317,520 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月10日,一般会計,教育費,特別支援学校費,管理費,委託料,【大崎外37校】雨水ろ過装置等定期点検保守委託,"113,400 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月10日,一般会計,教育費,高等学校費,管理費,委託料,【桜修館中等】壁面緑化維持管理委託3月分,"21,600 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月10日,一般会計,教育費,高等学校費,管理費,委託料,都立農芸高等学校　馬の預託3月分,"193,199 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月10日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,【永福学園】市ヶ谷コースの旅客自動車による運送3月分,"1,177,632 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月10日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,【永福学園】山手コースの旅客自動車による運送3月分,"1,270,080 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月10日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,【高島・板橋特支】池袋コースの旅客自動車による運送3月,"1,529,820 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月10日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,高島・板橋特支】氷川台コースの旅客自動車による運送3月,"1,376,829 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月10日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,【高島・板橋特支】若木コースの旅客自動車による運送3月,"1,154,684 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,高等学校費,管理費,委託料,【雪谷】空調設備定期点検保守委託,"289,980 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,高等学校費,管理費,委託料,【桜町】空調設備定期点検保守委託,"207,360 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,高等学校費,管理費,委託料,【久我山青光外5校】空調設備定期点検保守委託,"3,510 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,委託料,【久我山青光外5校】空調設備定期点検保守委託,"128,520 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,委託料,【中央ろう外７】屋上緑化維持管理委託3月分,"21,060 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,委託料,【中央ろう外７】屋上緑化維持管理委託3月分,"151,524 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,高等学校費,管理費,委託料,都立深沢高等学校　建物清掃委託（３月分）,"411,480 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,高等学校費,管理費,委託料,【新宿外4校】昇降機設備定期点検保守委託,"1,250,640 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,委託料,【新宿外4校】昇降機設備定期点検保守委託,"573,480 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,高等学校費,管理費,委託料,【豊多摩外1校】昇降機設備定期点検保守委託,"375,840 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,高等学校費,管理費,委託料,【鷺宮外4校】ガスヒートポンプ定期点検保守委託,"4,065,914 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,高等学校費,管理費,委託料,【新宿外6校】ガスヒートポンプ定期点検保守委託,"6,203,187 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,委託料,【新宿外6校】ガスヒートポンプ定期点検保守委託,"238,853 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,高等学校費,管理費,委託料,武蔵丘外17校 空調機フィルター等清掃委託 2〜3月分,"40,525 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,高等学校費,管理費,委託料,武蔵丘外17校 空調機フィルター等清掃委託 2〜3月分,"45,624 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,高等学校費,管理費,委託料,都立目黒高等学校外５校　樹木診断委託（外観診断）,"214,898 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,委託料,都立目黒高等学校外５校　樹木診断委託（外観診断）,"476,302 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,都立大塚ろう学校の旅客自動車による運送（29卒業式）,"263,520 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,【北特支】目白コースの旅客自動車による運送3月分,"1,055,764 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,【北特支】王子コースの旅客自動車による運送3月分,"1,021,248 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,【北特支】新田コースの旅客自動車による運送3月分,"1,056,672 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,【永福学園】中野コースの旅客自動車による運送3月分,"1,071,360 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,高等学校費,管理費,委託料,【大崎外75校】産業廃棄物(汚泥)処分委託（単価契約）,"15,390 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,委託料,【大崎外75校】産業廃棄物(汚泥)処分委託（単価契約）,"2,592 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,委託料,【大泉特支外５校】芝生保護管理委託(単価契約)3月,"238,852 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月11日,一般会計,教育費,特別支援学校費,管理費,委託料,【大泉特支外５校】芝生保護管理委託(単価契約)3月,"573,899 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,【旧芸術外3校】自家用電気工作物保安管理業務委託,"242,136 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,【小山台外3校】屋上緑化維持管理委託3月分,"58,320 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,委託料,【小山台外3校】屋上緑化維持管理委託3月分,"18,360 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,【小山台10校】昇降機設備定期点検保守委託,"233,388 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,委託料,【小山台10校】昇降機設備定期点検保守委託,"301,212 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,都立雪谷高等学校外4校　便所消毒清掃委託(３月分),"196,020 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,委託料,都立大塚ろう学校外2校　便所消毒清掃委託（３月分）,"288,630 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,委託料,都立中央ろう学校外2校　便所消毒清掃委託（３月分）,"221,940 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,都立戸山高等学校　建物清掃委託　３月分,"474,660 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,平成29年度昇降機設備定期点検保守委託（中部①）,"3,418,200 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,委託料,平成29年度昇降機設備定期点検保守委託（中部①）,"184,680 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,都立光丘高等学校　建物清掃委託　３月分,"336,268 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,都立稔ヶ丘高等学校　建物清掃委託　３月分,"633,888 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,都立大泉桜高等学校　建物清掃委託　３月分,"398,012 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,都立大山高等学校　建物清掃委託　３月分,"457,056 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,都立北豊島工業高等学校　建物清掃委託　３月分,"779,760 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,【練馬外６校】屋上緑化維持管理委託3月分,"201,204 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,都立北園高等学校外６校　たて樋・側溝等清掃委託,"758,160 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,役務費,都立北園高等学校外６校　たて樋・側溝等清掃委託,"108,000 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,委託料,都立北園高等学校外６校　たて樋・側溝等清掃委託,"559,872 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,役務費,都立北園高等学校外６校　たて樋・側溝等清掃委託,"43,200 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,役務費,【世田谷泉外8校】樹木剪定委託,"2,558,196 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,役務費,【世田谷泉外8校】樹木剪定委託,"455,004 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,役務費,【総合芸術外8校】樹木剪定及び除草・草刈委託,"1,536,300 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,【総合芸術外8校】樹木剪定及び除草・草刈委託,"270,540 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,役務費,【総合芸術外8校】樹木剪定及び除草・草刈委託,"331,560 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,29【新宿外3】水銀使用製品廃棄物収集運搬・処分委託,"362,340 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,役務費,29【新宿外3】水銀使用製品廃棄物収集運搬・処分委託,"34,560 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,都立雪谷高等学校外２校　床及び窓ガラス清掃委託,"1,048,421 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,委託料,都立雪谷高等学校外２校　床及び窓ガラス清掃委託,"277,819 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,役務費,松原高校外８校　産業廃棄物収集運搬・処分委託,"391,516 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,松原高校外８校　産業廃棄物収集運搬・処分委託,"573,437 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,役務費,松原高校外８校　産業廃棄物収集運搬・処分委託,"176,580 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,特別支援学校費,管理費,委託料,松原高校外８校　産業廃棄物収集運搬・処分委託,"140,940 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,【千早外1校】ガスヒートポンプ点検委託,"664,200 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,施設整備費,都立学校整備費,委託料,石神井高等学校(中29)柔剣道場その他改修工事実施設計,"950,000 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,【石神井外４校】芝生保護管理委託(単価契約)3月,"1,036,890 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月14日,一般会計,教育費,高等学校費,管理費,委託料,【鷺宮外５校】芝生保護管理委託(単価契約)　３月分,"1,640,165 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,委託料,【千歳丘】機械警備業務委託　1〜3月分,"928,069 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,委託料,【豊島外5校】機械警備業務委託　1〜3月分,"1,017,976 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,特別支援学校費,管理費,委託料,【豊島外5校】機械警備業務委託　1〜3月分,"224,314 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,委託料,【小山台外5か所】機械警備業務委託　1〜3月分,"447,120 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,特別支援学校費,管理費,委託料,【小山台外5か所】機械警備業務委託　1〜3月分,"343,440 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,委託料,【西外5校】機械警備業務委託　1〜3月分,"1,110,672 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,特別支援学校費,管理費,委託料,【西外5校】機械警備業務委託　1〜3月分,"515,590 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,委託料,【大山外5校】機械警備業務委託　1〜3月分,"1,159,920 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,特別支援学校費,管理費,委託料,【大山外5校】機械警備業務委託　1〜3月分,"1,186,925 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,委託料,【大崎外4校】機械警備業務委託　1〜3月分,"1,154,817 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,委託料,【荻窪外2校】機械警備業務委託　1〜3月分,"145,476 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,特別支援学校費,管理費,委託料,【荻窪外2校】機械警備業務委託　1〜3月分,"290,952 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,委託料,【練馬工業】機械警備業務委託　1〜3月分,"357,210 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,委託料,センター昇降機設備保守点検委託（３月分）,"42,120 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,委託料,都立中野工業高等学校　建物清掃委託　３月分,"528,120 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,委託料,都立桐ヶ丘高等学校　建物清掃委託　３月分,"568,134 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,委託料,【総合芸術外２校】機械警備業務委託　1〜3月分,"324,000 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,特別支援学校費,管理費,委託料,【総合芸術外２校】機械警備業務委託　1〜3月分,"157,788 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,委託料,【田園調布外18校】雑排水槽等清掃委託１〜３月分,"75,600 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,高等学校費,管理費,役務費,【田園調布外18校】雑排水槽等清掃委託１〜３月分,"21,600 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,特別支援学校費,管理費,委託料,【田園調布外18校】雑排水槽等清掃委託１〜３月分,"145,800 "
教育庁,東京都中部学校経営支援センター,管理課,平成30年05月15日,一般会計,教育費,特別支援学校費,管理費,役務費,【田園調布外18校】雑排水槽等清掃委託１〜３月分,"10,800 "
